"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","99407","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyLogoRedirectsToHomepage@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","20535","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchBoxValidation@Safari(version=""14"", platform=""MAC"")",""
"passed","","","45698","","IohkIoTest.IohkIoTechnologyTest","","IohkIoTest.IohkIoTechnologyTest","","verifyTechnologyTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","172141","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchersTeamPage@Safari(version=""14"", platform=""MAC"")",""
"passed","","","52727","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyAboutLinks@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","35120","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyNoSearchResultsPresent@Safari(version=""14"", platform=""MAC"")",""
"broken","","","95326","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyChangingAnimationHomeScreen@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","20964","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyRssFeeds@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","123355","","IohkIoTest.IohkIoTechnologyTest","","IohkIoTest.IohkIoTechnologyTest","","verifyTechnologyTest@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","54061","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyBlogPage@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","69773","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyHomePageMenuItems@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","104819","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyInformationModalOnAnimation@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","40800","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyRssFeeds@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","69131","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyAboutLinks@Safari(version=""14"", platform=""MAC"")",""
"passed","","","146521","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyInformationModalOnAnimation@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","65580","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyContactForm@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","94331","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyHomePageMenuItems@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","56978","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyNoSearchResultsPresent@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","32037","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyNoSearchResultsPresent@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","45412","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyBlogPage@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","154012","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchersTeamPage@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","42090","","IohkIoTest.IohkIoTechnologyTest","","IohkIoTest.IohkIoTechnologyTest","","verifyTechnologyTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","71956","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyAboutLinks@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","64574","","IohkIoTest.IohkIoCareersTest","","IohkIoTest.IohkIoCareersTest","","verifyCareersPage@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","73349","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyMenuRedirection@Firefox(version=""88"", platform=""WINDOWS"")",""
"failed","","","71948","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyNoSearchResultsPresent@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","25764","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyBlogPage@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","45232","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchResultsPresent@Firefox(version=""88"", platform=""WINDOWS"")",""
"failed","","","59063","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyMenuRedirection@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","60404","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyBlogPage@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","57636","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyTeamMembers@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","74290","","IohkIoTest.IohkIoTechnologyTest","","IohkIoTest.IohkIoTechnologyTest","","verifyTechnologyTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","116194","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyFooterLinks@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","230610","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchersTeamPage@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","112437","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyAboutLinks@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","150113","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchPage@Safari(version=""14"", platform=""MAC"")",""
"passed","","","19928","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyTeamMembers@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","66453","","IohkIoTest.IohkIoResearchTest","","IohkIoTest.IohkIoResearchTest","","verifyResearchPage@Chrome(version=""90"", platform=""MAC"")",""
