"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","25454","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","13947","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"failed","","","13918","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionCardanoHaskellLinksTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","58377","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarlowePageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","105725","","MobileTest.MobileCardanoDocsLearnTest","","MobileTest.MobileCardanoDocsLearnTest","","verifyMobileCardanoDocsLearnSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","52138","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","683804","","DesktopTest.CardanoDocNextPrevTest","","DesktopTest.CardanoDocNextPrevTest","","verifyNextPrevNavigation@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","1978","","MobileTest.MobileCardanoDocsNewToCardanoTest","","MobileTest.MobileCardanoDocsNewToCardanoTest","","verifyMobileCardanoDocsNewToCardanoPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","149164","","MobileTest.MobileCardanoDocsNewToCardanoTest","","MobileTest.MobileCardanoDocsNewToCardanoTest","","verifyMobileCardanoDocsNewToCardanoSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"broken","","","42915","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","10677","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionPageContentTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","2933","","MobileTest.MobileCardanoDocsNativeTokensTest","","MobileTest.MobileCardanoDocsNativeTokensTest","","verifyMobileCardanoDocsLearnPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","117753","","MobileTest.MobileCardanoDocsCommunityTest","","MobileTest.MobileCardanoDocsCommunityTest","","verifyMobileCardanoDocsCommunitySubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","12275","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyFooterLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","80608","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","397887","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyDiscoverCardanoPageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","9441","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileIntroductionPageContentTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","71333","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyNextAndPreviousNavigation@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","13263","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"failed","","","4691","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyDayAndNightSwitchTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"failed","","","7991","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileDayAndNightSwitchTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","194793","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","40154","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarloweSubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","4505","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileButtonsSectionStartingPageTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","200411","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","25635","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyButtonsSectionStartingPageTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","171613","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","56956","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoDocsToolsNextButtonsAndPreviousButtonTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","139093","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","21514","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoExplorerIframeTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","7622","","MobileTest.MobileCardanoDocsExploreCardanoTest","","MobileTest.MobileCardanoDocsExploreCardanoTest","","verifyMobileDiscoverCardanoPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","176406","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityPageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","171793","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","39924","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensSubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","188259","","MobileTest.MobileCardanoDocsMarloweTest","","MobileTest.MobileCardanoDocsMarloweTest","","verifyMobileCardanoDocsMarloweNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","90620","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","13726","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","29193","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"failed","","","12076","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionCardanoHaskellLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","42385","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","676508","","DesktopTest.CardanoDocNextPrevTest","","DesktopTest.CardanoDocNextPrevTest","","verifyNextPrevNavigation@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","30419","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","171405","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","32451","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaTopLinkTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","79887","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"broken","","","4427","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileButtonsSectionStartingPageTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","21510","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","37123","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarloweSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","39129","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoDocsToolsSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","58946","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunitySubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","42418","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","50539","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","77867","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
